sku,brand,product_name,variant,perfume_type,gender,ml,barcode,sale_price,original_price,available,source_site,source_url,scraped_at
CALKDECAEDEDT200,CALVIN KLEIN,DEFY CALVIN EDT 200 ML FOR MEN,,EDT,Hombre,200,,39000,79990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/defy-calvin-edt-200-ml-for-men-calvin-klein,2026-05-29
LATRALASIEDP100,LATTAFA,RAMZ LATTAFA SILVER EDP 100 ML UNISEX,,EDP,Unisex,100,,14000,59990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/ramz-lattafa-silver-edp-100-ml-unisex-lattafa,2026-05-29
LATASZAEDEDP100,LATTAFA,ASAD ZANZIBAR EDP 100 ML FOR MEN,,EDP,Hombre,100,,20000,0,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/asad-zanzibar-edp-100-ml-for-men-lattafa,2026-05-29
SETDDEPOHOEDP100,SET DOLCE GABBANA,DEVOTION POUR HOMME EDP 100 ML + TRAVEL 10 ML,,EDP,Hombre,100,,55000,100,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/devotion-pour-homme-edp-100-ml-travel-10-ml-set-dolce-gabbana,2026-05-29
HUGBHUMAEDEDT75,HUGO BOSS,HUGO MAN EDT 75 ML  (CON CELOFÁN),,EDT,Hombre,75,,26000,49900,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/hugo-man-edt-75-ml-con-celofan-hugo-boss,2026-05-29
PACRMIEDMLEDT100,PACO RABANNE,1 MILLION EDT 100 ML,,EDT,Unknown,100,,83000,96800,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/1-million-edt-100-ml-paco-rabanne,2026-05-29
PACRMIEDMLEDT100,PACO RABANNE,1 MILLION EDT 100 ML (TESTER,,EDT,Unknown,100,,65000,84600,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/1-million-edt-100-ml-tester-probador-paco-rabanne,2026-05-29
PACRMIELPAPAR100,PACO RABANNE,1 MILLION ELIXIR PARFUM INTENSE  100 ML,,PARFUM,Unknown,100,,100500,116990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/1-million-elixir-parfum-intense-100-ml-paco-rabanne,2026-05-29
PACRMIELPAPAR200,PACO RABANNE,1 MILLION ELIXIR PARFUM INTENSE 200 ML,,PARFUM,Unknown,200,,133500,116990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/1-million-elixir-parfum-intense-200-ml-paco-rabanne,2026-05-29
PACRMIPAMLPAR100,PACO RABANNE,1 MILLION PARFUM 100 ML,,PARFUM,Unknown,100,,90000,149980,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/1-million-parfum-100-ml-paco-rabanne,2026-05-29
