sku,brand,product_name,variant,perfume_type,gender,ml,barcode,sale_price,original_price,available,source_site,source_url,scraped_at
ARIGBOMIARUNK236,ARIANA GRANDE,BODY MIST ARIANA GRANDE MOONLIGHT 236 ML MUJER,,Unknown,Unknown,236,,8990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/ariana-grande/body-mist-ariana-grande-moonlight-236-ml-mujer/,2026-05-30
MAIAPEMAALPER100,MAISON ALHAMBRA,PERFUME MAISON ALHAMBRA YOUR TOUCH WOMAN EDP 100ML MUJER,,PERFUME,Unknown,100,,12990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/maison-alhambra-tienda/perfume-maison-alhambra-your-touch-woman-edp-100ml-mujer/,2026-05-30
VICSBOMIVIUNK250,VICTORIA SECRET,BODY MIST VICTORIA SECRET BARE VANILLA SHIMMER 250ML SPLASH MUJER,,Unknown,Unknown,250,,12990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/victoria-secret/body-mist-victoria-secret-bare-vanilla-shimmer-250ml-splash-mujer/,2026-05-30
CALKPECAKLPER200,CALVIN KLEIN,PERFUME CALVIN KLEIN CK ONE SHOCK EDT 200ML MUJER,,PERFUME,Unknown,200,,24990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/calvin-klein/perfume-calvin-klein-ck-one-shock-edt-200ml-mujer/,2026-05-30
LATDELAYAUNK200,LATTAFA,DESODORANTE LATTAFA YARA TOUS PERFUMED SPRAY 200 ML MUJER,,Unknown,Unknown,200,,2400,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/lattafa/desodorante-lattafa-yara-tous-perfumed-spray-200-ml-mujer/,2026-05-30
RASPERAHAPER100,RASASI,PERFUME RASASI HAWAS ICE EDP 100ML HOMBRE,,PERFUME,Unknown,100,,32990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/rasasi/perfume-rasasi-hawas-ice-edp-100ml-hombre/,2026-05-30
CUBPECUVIPER100,CUBA,PERFUME CUBA VICTORY EDP 100ML MUJER OLYMPEA),,PERFUME,Unknown,100,,6990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/cuba/perfume-cuba-victory-edp-100ml-mujer-aroma-como-olympea-de-paco-rabanne/,2026-05-30
LATPELAHAPER100,LATTAFA,PERFUME LATTAFA HAYAATI GOLD ELIXIR EDP 100ML UNISEX- AROMA COMO ARMANI CODE PROFUMO GIORGIO ARMANI,,PERFUME,Unknown,100,,12900,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/lattafa/perfume-lattafa-hayaati-gold-elixir-edp-100ml-mujer/,2026-05-30
MAIAPEMAALPER100,MAISON ALHAMBRA,PERFUME MAISON ALHAMBRA YEAH EDP 100ML HOMBRE- INSPIRADO EN YVE SAINT LAURENT,,PERFUME,Unknown,100,,12990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/maison-alhambra-tienda/perfume-maison-alhambra-yeah-edp-100ml-hombre/,2026-05-30
VICSBOMIVIUNK250,VICTORIA SECRET,BODY MIST VICTORIA SECRET COCONUT SHIMMER 250ML SPLASH MUJER,,Unknown,Unknown,250,,12990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/victoria-secret/body-mist-victoria-secret-coconut-shimmer-250ml-splash-mujer/,2026-05-30
LATDELAKHUNK200,LATTAFA,DESODORANTE LATTAFA KHAMRAH PERFUMED SPRAY 200 ML UNISEX,,Unknown,Unknown,200,,2700,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/lattafa/desodorante-lattafa-khamrah-perfumed-spray-200-ml-unisex/,2026-05-30
PACRPEPARAPER100,PACO RABANNE,PERFUME PACO RABANNE INVICTUS EDT 100ML HOMBRE,,PERFUME,Unknown,100,,79990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/paco-rabanne/perfume-paco-rabanne-invictus-edt-100ml-hombre/,2026-05-30
AGARPEAGRUPER100,AGATHA RUIZ DE LA PRADA,PERFUME AGATHA RUIZ DE LA PRADA BESO EDT 100ML MUJER,,PERFUME,Unknown,100,,15500,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/agatha-ruiz-de-la-prada/perfume-agatha-ruiz-de-la-prada-beso-edt-100ml-mujer/,2026-05-30
ANTBPEANBAPER200,ANTONIO BANDERAS,PERFUME ANTONIO BANDERAS SEDUCTION IN BLACK EDT 200ML HOMBRE,,PERFUME,Unknown,200,,18990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/antonio-banderas/perfume-antonio-banderas-seduction-in-black-edt-200ml-hombre/,2026-05-30
HUGBPEHUBOPER100,HUGO BOSS,PERFUME HUGO BOSS BOTTLED EDT 100ML HOMBRE,,PERFUME,Unknown,100,,48990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/hugo-boss/perfume-hugo-boss-bottled-edt-100ml-hombre/,2026-05-30
FRAWPEFRWOPER50,FRAGRANCE WORLD,PERFUME FRAGRANCE WORLD PROUD OF YOU ABSOLUTE EDP 50 ML HOMBRE – INSPIRADO EN STRONGER WITH YOU ABSOLUTELY,,PERFUME,Unknown,50,,3990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/fragrance-world/perfume-fragrance-world-proud-of-you-absolute-edp-50-ml-hombre-inspirado-en-armani-stronger-with-you-absolutely/,2026-05-30
LATPELABAPER100,LATTAFA,PERFUME LATTAFA BADEE AL OUD SUBLIME EDP 100 ML UNISEX,,PERFUME,Unknown,100,,21990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/lattafa/perfume-lattafa-badee-al-oud-sublime-edp-100-ml-unisex/,2026-05-30
LATLAYAPEPER300,LATTAFA,LATTAFA YARA PERFUME AMBIENTAL 300 ML MUJER,,PERFUME,Unknown,300,,2200,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/lattafa/lattafa-yara-perfume-ambiental-300-ml-mujer/,2026-05-30
MAIAPEMAALPER100,MAISON ALHAMBRA,PERFUME MAISON ALHAMBRA BAD HOMME EDP 100ML .,,PERFUME,Unknown,100,,12900,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/maison-alhambra-tienda/perfume-maison-alhambra-bad-homme-edp-100ml-hombre/,2026-05-30
ANTBPEANBAPER100,ANTONIO BANDERAS,PERFUME ANTONIO BANDERAS BLACK SEDUCTION EDT 100ML HOMBRE,,PERFUME,Unknown,100,,14990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/antonio-banderas/perfume-antonio-banderas-black-seduction-edt-100ml-hombre/,2026-05-30
ARDAPEQAALPER50,ARD AL ZAAFARAN,PERFUME QAED AL FURSAN EDP 50 ML UNISEX (SIN CELOFÁN) – BY ARD AL ZAAFARAN,,PERFUME,Unknown,50,,2990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/ard-al-zaafaran/perfume-qaed-al-fursan-edp-50-ml-unisex-sin-celofan-by-ard-al-zaafaran/,2026-05-30
MAIAPEMAALPER100,MAISON ALHAMBRA,PERFUME MAISON ALHAMBRA JORGE DI PROFUMO AQUA EDP 100ML HOMBRE- INSPIRADO EN ACQUA DI GIO,,PERFUME,Unknown,100,,13990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/maison-alhambra-tienda/perfume-maison-alhambra-jorge-di-profumo-aqua-edp-100ml-hombre/,2026-05-30
HALPEJEDEPER100,HALLOWEEN,PERFUME JESUS DEL POZO HALLOWEEN KISS SEXY EDT 100ML MUJER,,PERFUME,Unknown,100,,24990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/halloween/perfume-jesus-del-pozo-halloween-kiss-sexy-edt-100ml-mujer/,2026-05-30
VICSSPVISEUNK250,VICTORIA SECRET,SPLASH VICTORIA SECRET PURE SEDUCTION 250ML MUJER – NUEVO FORMATO,,Unknown,Unknown,250,,13500,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/victoria-secret/splash-victoria-secret-pure-seduction-250ml-mujer/,2026-05-30
MAIAPEMAALPER100,MAISON ALHAMBRA,PERFUME MAISON ALHAMBRA JORGE DI PROFUMO EDP 100ML HOMBRE- INSPIRADO EN ACQUA DI GIO PROFUMO,,PERFUME,Unknown,100,,13990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/maison-alhambra-tienda/perfume-maison-alhambra-jorge-di-profumo-edp-100ml-hombre/,2026-05-30
CUBPECUTAPER100,CUBA,PERFUME CUBA TATTOO EDP 100ML MUJER,,PERFUME,Unknown,100,,6990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/cuba/perfume-cuba-tattoo-edp-100ml-mujer-aroma-como-armani-si/,2026-05-30
HUGBPEHUBOPER75,HUGO BOSS,PERFUME HUGO BOSS BOSS FEMME EDP 75ML MUJER,,PERFUME,Unknown,75,,27900,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/hugo-boss/perfume-hugo-boss-boss-femme-edp-75ml-mujer/,2026-05-30
MAIAPEMAALPER100,MAISON ALHAMBRA,PERFUME MAISON ALHAMBRA COMO MOISELLE EDP 100 ML MUJER- INSPIRADO EN COCO MADEMOISELLE DE CHANEL,,PERFUME,Unknown,100,,13990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/maison-alhambra-tienda/perfume-maison-alhambra-como-moiselle-edp-100-ml-mujer/,2026-05-30
TOMHPETOHIPER100,TOMMY HILFIGER,PERFUME TOMMY HILFIGER TOMMY GIRL NOW EDT 100ML MUJER,,PERFUME,Unknown,100,,27990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/tommy-hilfiger/perfume-tommy-hilfiger-tommy-girl-now-edt-100ml-mujer/,2026-05-30
MAIAPEMAALPER100,MAISON ALHAMBRA,PERFUME MAISON ALHAMBRA MAITRE DE BLUE EDP 100ML HOMBRE- INSPIRADO EN BLUE,,PERFUME,Unknown,100,,12990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/maison-alhambra-tienda/perfume-maison-alhambra-maitre-de-blue-edp-100ml-hombre/,2026-05-30
ANTPESPUAQEDT100,ANTONIO PUIG,ESTUCHE PUIG AQUA QUORUM EDT 100ML HOMBRE,,EDT,Unknown,100,,12000,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/antonio-puig/estuche-puig-aqua-quorum-edt-100ml-hombre/,2026-05-30
ANTBPEANBAPER100,ANTONIO BANDERAS,PERFUME ANTONIO BANDERAS THE ICON EDT 100ML HOMBRE – AZUL,,PERFUME,Unknown,100,,15990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/antonio-banderas/perfume-antonio-banderas-the-icon-edt-100ml-hombre/,2026-05-30
VICSBOMIVIUNK250,VICTORIA SECRET,BODY MIST VICTORIA SECRET PURE SEDUCTION SHIMMER 250ML SPLASH MUJER,,Unknown,Unknown,250,,12990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/victoria-secret/body-mist-victoria-secret-pure-seduction-shimmer-250ml-splash-mujer/,2026-05-30
JESTPEJETWPER25,JESSICA TWAIN,PERFUME JESSICA TWAIN YARAN CANDY EDP 25ML MUJER,,PERFUME,Unknown,25,,3600,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/jessica-twain/perfume-jessica-twain-yaran-candy-edp-25ml-mujer/,2026-05-30
PACRPEPARAPER100,PACO RABANNE,PERFUME PACO RABANNE ONE MILLION EDT 100ML HOMBRE,,PERFUME,Unknown,100,,75990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/paco-rabanne/perfume-paco-rabanne-one-million-edt-100ml-hombre/,2026-05-30
LATPELAASPER100,LATTAFA,PERFUME LATTAFA ASAD ZANZIBAR EDP 100ML HOMBRE – NUEVO ASAD AZUL,,PERFUME,Unknown,100,,14990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/lattafa/perfume-lattafa-asad-zanzibar-edp-100ml-hombre-nuevo-asad-azul/,2026-05-30
MAIAPEMAALPER100,MAISON ALHAMBRA,PERFUME MAISON ALHAMBRA JUBILANT ORO EDP 100ML HOMBRE- INSPIRADO EN EROS EDT,,PERFUME,Unknown,100,,13000,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/maison-alhambra-tienda/perfume-maison-alhambra-jubilant-oro-edp-100ml-hombre/,2026-05-30
RASPERAHAPER100,RASASI,PERFUME RASASI HAWAS FOR HIM EDP 100ML HOMBRE (AROMA COMO A INVICTUS AQUA (2018) PACO RABANNE),,PERFUME,Unknown,100,,22990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/rasasi/perfume-rasasi-hawas-for-him-edp-100ml-hombre/,2026-05-30
ANTPPEPUAGPER100,ANTONIO PUIG,PERFUME PUIG AGUA BRAVA EDC 100ML HOMBRE,,PERFUME,Unknown,100,,10000,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/antonio-puig/perfume-puig-agua-brava-edc-100ml-hombre/,2026-05-30
MAIAPEMAALPER60,MAISON ALHAMBRA,PERFUME MAISON ALHAMBRA SALVO ELIXIR EDP 60ML HOMBRE,,PERFUME,Unknown,60,,14500,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/maison-alhambra-tienda/perfume-maison-alhambra-salvo-elixir-edp-60ml-hombre/,2026-05-30
BRISBOMIBRUNK236,BRITNEY SPEARS,BODY MIST BRITNEY SPEARS CURIOUS 236ML MUJER,,Unknown,Unknown,236,,4800,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/britney-spears/body-mist-britney-spears-curious-236ml-mujer/,2026-05-30
FRAWPEFRWOPER100,FRAGRANCE WORLD,PERFUME FRAGANCE WORLD FRENCH AVENUE VULCAN FEU 100 ML EDP UNISEX,,PERFUME,Unknown,100,,37900,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/fragrance-world/perfume-fragance-world-french-avenue-vulcan-feu-100-ml-edp-unisex/,2026-05-30
LATPELAYAPER12,LATTAFA,PERFUME LATTAFA YARA WOMAN EDP 12ML MUJER – ESPECIAL EDICION TRAVEL,,PERFUME,Unknown,12,,4500,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/lattafa/perfume-lattafa-yara-woman-edp-12ml-mujer-especial-edicion-travel/,2026-05-30
ARIGPEARGRPER100,ARIANA GRANDE,PERFUME ARIANA GRANDE THANK U NEXT EDP 100ML MUJER,,PERFUME,Unknown,100,,39900,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/ariana-grande/perfume-ariana-grande-thank-you-next-edp-100ml-mujer/,2026-05-30
FRAWPEFRWOPER50,FRAGRANCE WORLD,PERFUME FRAGRANCE WORLD UR WAY EDP 50 ML MUJER – INSPIRADO EN GIORGIO ARMANI MY WAY,,PERFUME,Unknown,50,,3990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/fragrance-world/perfume-fragrance-world-ur-way-edp-50-ml-mujer-inspirado-en-giorgio-armani-my-way/,2026-05-30
BHAPEBHKIPER100,BHARARA,PERFUME BHARARA KING EDP 100ML HOMBRE,,PERFUME,Unknown,100,,47990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/bharara/perfume-bharara-king-edp-100ml-hombre/,2026-05-30
LATPEBAALPER100,LATTAFA,PERFUME BADEE AL OUD NOBLE BLUSH LATTAFA 100ML MUJER,,PERFUME,Unknown,100,,20990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/lattafa/perfume-badee-al-oud-noble-blush-lattafa-100ml-mujer/,2026-05-30
ANTBPEANBAPER100,ANTONIO BANDERAS,PERFUME ANTONIO BANDERAS MEDITERRANEO EDT 100ML HOMBRE,,PERFUME,Unknown,100,,10990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/antonio-banderas/perfume-antonio-banderas-mediterraneo-edt-100ml-hombre/,2026-05-30
FREAPEFRAVPER100,FRENCH AVENUE,PERFUME FRENCH AVENUE LIQUID BRUN EDP 100 ML HOMBRE COMO ALTHAIR,,PERFUME,Unknown,100,,24900,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/french-avenue/perfume-french-avenue-liquid-brun-edp-100-ml-hombre-inspirado-en-parfum-de-marly-althair/,2026-05-30
ALHAPEALHAPER120,AL HARAMAIN,PERFUME AL HARAMAIN AMBER OUD GOLD EDITION EDP 120ML UNISEX,,PERFUME,Unknown,120,,46990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/al-haramain/perfume-al-haramain-amber-oud-gold-edition-edp-120ml-unisex-grande/,2026-05-30
MAIAPEMAALPER100,MAISON ALHAMBRA,PERFUME MAISON ALHAMBRA PHILOS ROSSO EDP 100ML MUJER,,PERFUME,Unknown,100,,12990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/maison-alhambra-tienda/perfume-lattafa-philos-rosso-edp-100ml-mujer/,2026-05-30
PARHPEPAHIPER100,PARIS HILTON,PERFUME PARIS HILTON HEIRESS EDP 100ML MUJER (CAJA NEGRO),,PERFUME,Unknown,100,,32990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/paris-hilton/perfume-paris-hilton-heiress-edp-100ml-mujer-caja-negro/,2026-05-30
CALKPECAKLPER100,CALVIN KLEIN,PERFUME CALVIN KLEIN CK BE 100ML UNISEX,,PERFUME,Unknown,100,,17990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/calvin-klein/perfume-calvin-klein-ck-be-100ml-unisex/,2026-05-30
DKNPEDKBEPER100,DKNY,PERFUME DKNY BE DELICIOUS ROJO BE TEMPTED EDP 100ML MUJER,,PERFUME,Unknown,100,,24990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/dkny/perfume-dkny-be-delicious-rojo-be-tempted-edp-100ml-mujer/,2026-05-30
PARHBOMIPAUNK236,PARIS HILTON,BODY MIST PARIS HILTON PLATINUM RUSH 236ML MUJER,,Unknown,Unknown,236,,6600,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/paris-hilton/body-mist-paris-hilton-platinium-rush-236ml-mujer/,2026-05-30
VICSBOMIVIUNK250,VICTORIA SECRET,BODY MIST VICTORIA SECRET LOVE SPELL SHIMMER 250ML SPLASH MUJER,,Unknown,Unknown,250,,12990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/victoria-secret/body-mist-victoria-secret-love-spell-shimmer-250ml-splash-mujer/,2026-05-30
ANTBPEANBAPER200,ANTONIO BANDERAS,PERFUME ANTONIO BANDERAS KING OF SEDUCTION EDT 200ML HOMBRE,,PERFUME,Unknown,200,,18990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/antonio-banderas/perfume-antonio-banderas-king-of-seduction-edt-200ml-hombre/,2026-05-30
MAIAPEMAALPER100,MAISON ALHAMBRA,PERFUME MAISON ALHAMBRA GLACIER ULTRA EDP 100ML HOMBRE-  ULTRA MALE,,PERFUME,Unknown,100,,13990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/maison-alhambra-tienda/perfume-maison-alhambra-glacier-ultra-edp-100ml-hombre/,2026-05-30
ARIGPEARGRPER100,ARIANA GRANDE,PERFUME ARIANA GRANDE SWEET LIKE CANDY EDP 100ML MUJER,,PERFUME,Unknown,100,,34990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/ariana-grande/perfume-ariana-grande-sweet-like-candy-edp-100ml-mujer/,2026-05-30
FRAWPEFRWOPER50,FRAGRANCE WORLD,PERFUME FRAGRANCE WORLD UR WAY INTENSE EDP 50ML MUJER,,PERFUME,Unknown,50,,3990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/fragrance-world/perfume-fragrance-world-ur-way-intense-edp-50ml-mujer/,2026-05-30
LATPELARAPER100,LATTAFA,PERFUME LATTAFA RAMZ SILVER EDP 100ML UNISEX (AROMA COMO A ULTRA MALE ),,PERFUME,Unknown,100,,10990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/lattafa/perfume-lattafa-ramz-silver-edp-100ml-unisex/,2026-05-30
LATPELABAPER100,LATTAFA,PERFUME LATTAFA BADEE AL OUD (OUD FOR GLORY) EDP 100ML UNISEX-,,PERFUME,Unknown,100,,20900,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/lattafa/perfume-lattafa-badee-al-oud-oud-for-glory-edp-100ml-unisex/,2026-05-30
ANTBPEANBAPER200,ANTONIO BANDERAS,PERFUME ANTONIO BANDERAS KING OF SEDUCTION ABSOLUTE EDT 200ML HOMBRE,,PERFUME,Unknown,200,,19500,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/antonio-banderas/perfume-antonio-banderas-king-of-seduction-absolute-edt-200ml-hombre/,2026-05-30
LATPELABAPER100,LATTAFA,PERFUME LATTAFA BADEE AL OUD HONOR & GLORY EDP 100ML UNISEX – BLANCO,,PERFUME,Unknown,100,,20990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/lattafa/perfume-lattafa-badee-al-oud-honor-glory-edp-100ml-unisex/,2026-05-30
LATPELAANPER60,LATTAFA,PERFUME LATTAFA ANA ABIYEDH EDP 60ML UNISEX (AROMA COMO INSTANT CRUSH),,PERFUME,Unknown,60,,12990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/lattafa/perfume-lattafa-ana-abiyedh-edp-60ml-unisex/,2026-05-30
PINSPEPISIPER125,PINO SILVESTRE,PERFUME PINO SILVESTRE EDT 125ML HOMBRE,,PERFUME,Unknown,125,,8500,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/pino-silvestre/perfume-pino-silvestre-edt-125ml-hombre/,2026-05-30
HALPEJEDEPER100,HALLOWEEN,PERFUME JESUS DEL POZO HALLOWEEN KISS EDT 100ML MUJER,,PERFUME,Unknown,100,,24990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/halloween/perfume-jesus-del-pozo-halloween-kiss-edt-100ml-mujer/,2026-05-30
LATPELAMAPER100,LATTAFA,PERFUME LATTAFA MAYAR CHERRY INTENSE EDP 100 ML MUJER – INSPIRADO EN  BLACK OPIUM OVER RED,,PERFUME,Unknown,100,,20990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/lattafa/perfume-lattafa-mayar-cherry-intense-edp-100-ml-mujer-inspirado-en-ysl-black-opium-over-red/,2026-05-30
FRAWPEFRWOPER100,FRAGRANCE WORLD,PERFUME FRAGRANCE WORLD HAYAATI EDP 100ML UNISEX – NUEVO FRAGRANCE WORLD,,PERFUME,Unknown,100,,12500,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/fragrance-world/perfume-fragrance-world-hayaati-edp-100ml-unisex-nuevo-fragrance-world/,2026-05-30
LATDELAECUNK200,LATTAFA,DESODORANTE LATTAFA ECLAIRE 200 ML MUJER,,Unknown,Unknown,200,,2500,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/lattafa/desodorante-lattafa-eclaire-200-ml-mujer/,2026-05-30
RALLPERALAPER100,RALPH LAUREN,PERFUME RALPH LAUREN BIG PONY 1 EDT 100ML HOMBRE,,PERFUME,Unknown,100,,22990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/ralph-lauren/perfume-ralph-lauren-big-pony-1-edt-100ml-hombre/,2026-05-30
VICSBOMIVIUNK250,VICTORIA SECRET,BODY MIST VICTORIA SECRET VELVET PETALS SHIMMER 250ML SPLASH MUJER,,Unknown,Unknown,250,,13990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/victoria-secret/body-mist-victoria-secret-velvet-petals-shimmer-250ml-splash-mujer/,2026-05-30
BENPEBEHOPER100,BENETTON,PERFUME BENETTON HOT EDT 100ML MUJER,,PERFUME,Unknown,100,,5500,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/benetton/perfume-benetton-hot-edt-100ml-mujer/,2026-05-30
LATPELAHAPER100,LATTAFA,PERFUME LATTAFA HAYA EDP 100ML MUJER,,PERFUME,Unknown,100,,20990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/lattafa/perfume-lattafa-haya-edp-100ml-mujer/,2026-05-30
HUGBPEHUBOPER75,HUGO BOSS,PERFUME HUGO BOSS DARK BLUE EDT 75ML HOMBRE,,PERFUME,Unknown,75,,22990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/hugo-boss/perfume-hugo-boss-dark-blue-edt-75ml-hombre/,2026-05-30
LATPELACOPER100,LATTAFA,PERFUME LATTAFA CONFIDENTIAL PRIVATE GOLD EDP 100ML UNISEX ( ERBA PURA ),,PERFUME,Unknown,100,,14990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/lattafa/perfume-lattafa-confidential-private-gold-edp-100ml-unisex/,2026-05-30
CARHPECAHEPER100,CAROLINA HERRERA,PERFUME CAROLINA HERRERA 212 EDT 100ML HOMBRE,,PERFUME,Unknown,100,,74990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/carolina-herrera/perfume-carolina-herrera-212-edt-100ml-hombre/,2026-05-30
RALLPERALAPER125,RALPH LAUREN,PERFUME RALPH LAUREN POLO SPORT EDT 125ML HOMBRE (BLANCO),,PERFUME,Unknown,125,,24990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/ralph-lauren/perfume-ralph-lauren-polo-sport-edt-125ml-hombre/,2026-05-30
HUGBPEHUBOPER100,HUGO BOSS,PERFUME HUGO BOSS XX EDT 100ML MUJER,,PERFUME,Unknown,100,,23990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/hugo-boss/perfume-hugo-boss-xx-edt-100ml-mujer/,2026-05-30
LATDELAYAUNK200,LATTAFA,DESODORANTE LATTAFA YARA MOI PERFUMED SPRAY 200 ML MUJER,,Unknown,Unknown,200,,2400,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/lattafa/desodorante-lattafa-yara-moi-perfumed-spray-200-ml-mujer/,2026-05-30
AFNPEAFAMPER100,AFNAN,PERFUME AFNAN 9AM DIVE EDP 100ML UNISEX – BLUE,,PERFUME,Unknown,100,,25990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/afnan/perfume-afnan-9am-dive-edp-100ml-unisex-blue/,2026-05-30
HALPEJEDEPER125,HALLOWEEN,PERFUME JESUS DEL POZO HALLOWEEN MAN ROCK ON EDT 125ML HOMBRE,,PERFUME,Unknown,125,,26990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/halloween/perfume-jesus-del-pozo-halloween-man-rock-on-edt-125ml-hombre/,2026-05-30
PACRPARAULUNK80,PACO RABANNE,PACO RABANNE ULTRAVIOLET MUJER 80ML,,Unknown,Unknown,80,,42990,,True,lacasadelperfume.cl,https://lacasadelperfume.cl/tienda/tienda/paco-rabanne/perfume-paco-rabanne-ultraviolet-edp-80ml-mujer/,2026-05-30
