sku,brand,product_name,variant,perfume_type,gender,ml,barcode,sale_price,original_price,available,source_site,source_url,scraped_at
MAIAMAALCOEDP80,MAISON ALHAMBRA,MAISON ALHAMBRA CORAL BLUSH EDP 80 ML (U),,EDP,Hombre,80,,12852,25990,True,eliteperfumes-distribuidor.cl,https://www.eliteperfumes-distribuidor.cl/products/maison-alhambra-coral-blush-edp-80-ml-u,2026-05-30
LATLABAALUNK200,LATTAFA,LATTAFA BADEE AL OUD AMETHYST DESODORANTE PERFUMED SPRAY 200 ML (U),,Unknown,Hombre,200,,3392,5765,True,eliteperfumes-distribuidor.cl,https://www.eliteperfumes-distribuidor.cl/products/lattafa-badee-al-oud-amethyst-desodorante-perfumed-spray-200-ml-u,2026-05-30
LACLAREEDEDT125,LACOSTE,LACOSTE RED EDT 125 ML VERSIÓN NUEVA (H),,EDT,Hombre,125,,32292,48990,True,eliteperfumes-distribuidor.cl,https://www.eliteperfumes-distribuidor.cl/products/lacoste-lacoste-red-edt-125-ml-vercion-nueva-h,2026-05-30
LATLARANOEDP100,LATTAFA,LATTAFA RAVE NOW WOMEN EDP 100 ML (M),,EDP,Mujer,100,,17270,38990,True,eliteperfumes-distribuidor.cl,https://www.eliteperfumes-distribuidor.cl/products/lattafa-rave-now-women-edp-100-ml-m,2026-05-30
ANTBANBAHEEDP80,ANTONIO BANDERAS,ANTONIO BANDERAS HER SECRET ABSOLU EDP 80 ML (M),,EDP,Mujer,80,,17991,27990,True,eliteperfumes-distribuidor.cl,https://www.eliteperfumes-distribuidor.cl/products/antonio-banderas-her-secret-absolu-edp-80-ml-m,2026-05-30
DOLGDOANGAEDP200,DOLCE & GABBANA,DOLCE AND GABBANA POUR HOMME INTENSO EDP 200 ML (H),,EDP,Hombre,200,,68866,97990,True,eliteperfumes-distribuidor.cl,https://www.eliteperfumes-distribuidor.cl/products/dolce-gabbana-homme-intenso-edp-200-ml-h,2026-05-30
LATLAYACAEDP100,LATTAFA,LATTAFA YARA CANDY EDP 100 ML (M),,EDP,Mujer,100,,19791,69990,True,eliteperfumes-distribuidor.cl,https://www.eliteperfumes-distribuidor.cl/products/lattafa-yara-candy-edp-100-ml-m,2026-05-30
RASRASOSEEDP100,RASASI,RASASI SOTOOR SEEN EDP UNISEX 100 ML (U),,EDP,Unisex,100,,19000,41990,True,eliteperfumes-distribuidor.cl,https://www.eliteperfumes-distribuidor.cl/products/rasasi-sotoor-seen-edp-unisex-100-ml-u,2026-05-30
AZZAZWAEDEDT50,AZZARO,AZZARO WANTED EDT 50 ML (H),,EDT,Hombre,50,,42666,50990,True,eliteperfumes-distribuidor.cl,https://www.eliteperfumes-distribuidor.cl/products/azzaro-wanted-edt-50-ml-h,2026-05-30
ELIPPAUNK00,ELITE PERFUMES DISTRIBUIDOR,PACK 2,,Unknown,Unknown,,,431268,,False,eliteperfumes-distribuidor.cl,https://www.eliteperfumes-distribuidor.cl/products/pack-2,2026-05-30
ELIPPAUNK00,ELITE PERFUMES DISTRIBUIDOR,PACK 1,,Unknown,Unknown,,,326320,,False,eliteperfumes-distribuidor.cl,https://www.eliteperfumes-distribuidor.cl/products/pack-1,2026-05-30
ARIGARGRCLEDP100,ARIANA GRANDE,ARIANA GRANDE CLOUD INTENSE 2.0 EDP 100 ML (M),,EDP,Mujer,100,,66630,86990,True,eliteperfumes-distribuidor.cl,https://www.eliteperfumes-distribuidor.cl/products/ariana-grande-cloud-intense-2-0-edp-100-ml-m,2026-05-30
ELIPPAUNK00,ELITE PERFUMES DISTRIBUIDOR,PACK 3,,Unknown,Unknown,,,539225,,False,eliteperfumes-distribuidor.cl,https://www.eliteperfumes-distribuidor.cl/products/pack-3,2026-05-30
RASRARAHAEDP100,RASASI,RASASI RASASI HAWAS ICE FOR HIM EDP 100 ML (H),,EDP,Hombre,100,,36791,93990,True,eliteperfumes-distribuidor.cl,https://www.eliteperfumes-distribuidor.cl/products/rasasi-hawas-ice-for-him-edp-100-ml-h,2026-05-30
